dag58.txt 5_4_3_2x2.txt 0.46017699115044247 0.6 360448.0 [4, 7, 1, 1, 0, 2, 6, 1, 1, 0, 3, 5, 2, 4, 1, 1, 7, 1, 0, 2, 1, 2, 7, 0, 6, 0, 2, 6, 1, 1, 2, 3, 2, 1, 1, 2, 2, 1, 3, 3, 4, 2, 2, 4, 0, 4, 1, 4, 3, 0, 6, 0, 3, 4, 0, 0, 4, 4, 4, 4, 4, 4, 3, 4, 1, 5, 1, 5, 6, 0, 5, 5, 5, 5, 6, 6] 
dag58.txt 3_2x4.txt 0.504424778761062 0.8 480597.3333333333 [6, 7, 0, 2, 2, 2, 4, 0, 1, 5, 7, 4, 2, 4, 1, 0, 7, 0, 5, 2, 1, 5, 7, 7, 4, 0, 2, 4, 0, 0, 5, 0, 2, 0, 0, 6, 2, 2, 1, 1, 0, 1, 2, 0, 2, 0, 1, 1, 7, 2, 4, 2, 3, 3, 5, 5, 1, 3, 3, 3, 1, 3, 1, 3, 1, 1, 4, 6, 4, 5, 6, 6, 6, 6, 4, 4] 
dag58.txt 5_4_3_2x2.txt 0.46017699115044247 0.65 360448.0 [4, 7, 1, 1, 0, 2, 6, 1, 1, 0, 3, 5, 2, 4, 1, 1, 7, 1, 0, 2, 1, 2, 7, 0, 6, 0, 2, 6, 1, 1, 2, 3, 2, 1, 1, 2, 2, 1, 3, 3, 4, 2, 2, 4, 0, 4, 1, 4, 3, 0, 6, 0, 3, 4, 0, 0, 4, 4, 4, 4, 4, 4, 3, 4, 1, 5, 1, 5, 6, 0, 5, 5, 5, 5, 6, 6] 
dag58.txt 4_1x5.txt 0.48672566371681414 0.7 409600.0 [8, 0, 8, 6, 8, 6, 7, 8, 5, 2, 0, 6, 2, 4, 5, 8, 4, 6, 2, 6, 8, 6, 9, 0, 0, 8, 2, 7, 8, 8, 2, 8, 2, 8, 8, 2, 0, 8, 8, 8, 0, 8, 6, 8, 1, 0, 2, 4, 0, 1, 1, 1, 4, 0, 6, 6, 0, 4, 4, 4, 4, 4, 5, 4, 5, 5, 3, 0, 2, 3, 7, 2, 3, 3, 3, 3] 
dag58.txt 3_2x3.txt 0.39823008849557523 0.5 647168.0 [4, 5, 1, 4, 0, 3, 2, 1, 1, 4, 5, 2, 3, 0, 1, 1, 2, 0, 4, 3, 1, 3, 0, 5, 2, 1, 4, 2, 1, 1, 4, 1, 4, 1, 1, 4, 4, 1, 1, 1, 5, 1, 3, 5, 4, 5, 5, 5, 5, 4, 2, 2, 0, 5, 3, 2, 5, 5, 4, 0, 5, 5, 1, 0, 1, 1, 3, 3, 2, 2, 4, 3, 3, 2, 2, 2] 
dag58.txt 3_2x4.txt 0.504424778761062 0.9 480597.3333333333 [6, 7, 0, 2, 2, 2, 4, 0, 1, 5, 7, 4, 2, 4, 1, 0, 7, 0, 5, 2, 1, 5, 7, 7, 4, 0, 2, 4, 0, 0, 5, 0, 2, 0, 0, 6, 2, 2, 1, 1, 0, 1, 2, 0, 2, 0, 1, 1, 7, 2, 4, 2, 3, 3, 5, 5, 1, 3, 3, 3, 1, 3, 1, 3, 1, 1, 4, 6, 4, 5, 6, 6, 6, 6, 4, 4] 
dag58.txt 5_4_3_2x2.txt 0.46017699115044247 0.7 360448.0 [4, 7, 1, 1, 0, 2, 6, 1, 1, 0, 3, 5, 2, 4, 1, 1, 7, 1, 0, 2, 1, 2, 7, 0, 6, 0, 2, 6, 1, 1, 2, 3, 2, 1, 1, 2, 2, 1, 3, 3, 4, 2, 2, 4, 0, 4, 1, 4, 3, 0, 6, 0, 3, 4, 0, 0, 4, 4, 4, 4, 4, 4, 3, 4, 1, 5, 1, 5, 6, 0, 5, 5, 5, 5, 6, 6] 
dag58.txt 3_2x4.txt 0.504424778761062 1 480597.3333333333 [6, 7, 0, 2, 2, 2, 4, 0, 1, 5, 7, 4, 2, 4, 1, 0, 7, 0, 5, 2, 1, 5, 7, 7, 4, 0, 2, 4, 0, 0, 5, 0, 2, 0, 0, 6, 2, 2, 1, 1, 0, 1, 2, 0, 2, 0, 1, 1, 7, 2, 4, 2, 3, 3, 5, 5, 1, 3, 3, 3, 1, 3, 1, 3, 1, 1, 4, 6, 4, 5, 6, 6, 6, 6, 4, 4] 
dag58.txt 4_1x5.txt 0.48672566371681414 0.8 409600.0 [8, 0, 8, 6, 8, 6, 7, 8, 5, 2, 0, 6, 2, 4, 5, 8, 4, 6, 2, 6, 8, 6, 9, 0, 0, 8, 2, 7, 8, 8, 2, 8, 2, 8, 8, 2, 0, 8, 8, 8, 0, 8, 6, 8, 1, 0, 2, 4, 0, 1, 1, 1, 4, 0, 6, 6, 0, 4, 4, 4, 4, 4, 5, 4, 5, 5, 3, 0, 2, 3, 7, 2, 3, 3, 3, 3] 
dag58.txt 5_4_3_2x2.txt 0.5221238938053098 0.8 360448.0 [4, 7, 0, 4, 0, 4, 1, 0, 2, 3, 7, 1, 4, 5, 2, 0, 4, 1, 0, 4, 2, 3, 7, 7, 1, 0, 4, 1, 0, 0, 3, 0, 4, 0, 0, 5, 4, 4, 2, 2, 0, 2, 4, 0, 4, 0, 2, 2, 7, 4, 1, 4, 6, 6, 3, 3, 2, 6, 6, 6, 2, 6, 2, 6, 2, 2, 1, 5, 1, 3, 5, 5, 5, 5, 1, 1] 
dag58.txt 5_4_3_2x5.txt 0.49557522123893805 0.5 190054.4 [17, 14, 0, 11, 7, 2, 2, 7, 6, 16, 14, 5, 18, 13, 0, 0, 14, 0, 16, 11, 0, 2, 13, 9, 2, 0, 16, 2, 17, 2, 17, 9, 17, 18, 7, 17, 18, 18, 7, 6, 0, 6, 10, 18, 18, 3, 19, 6, 14, 4, 15, 4, 10, 3, 4, 4, 14, 10, 1, 1, 10, 10, 6, 1, 6, 6, 2, 12, 5, 4, 8, 8, 12, 8, 12, 12] 
dag58.txt 3_2x3.txt 0.39823008849557523 0.55 647168.0 [4, 5, 1, 4, 0, 3, 2, 1, 1, 4, 5, 2, 3, 0, 1, 1, 2, 0, 4, 3, 1, 3, 0, 5, 2, 1, 4, 2, 1, 1, 4, 1, 4, 1, 1, 4, 4, 1, 1, 1, 5, 1, 3, 5, 4, 5, 5, 5, 5, 4, 2, 2, 0, 5, 3, 2, 5, 5, 4, 0, 5, 5, 1, 0, 1, 1, 3, 3, 2, 2, 4, 3, 3, 2, 2, 2] 
dag58.txt 5_4_3_2x2.txt 0.5221238938053098 0.9 360448.0 [4, 7, 0, 4, 0, 4, 1, 0, 2, 3, 7, 1, 4, 5, 2, 0, 4, 1, 0, 4, 2, 3, 7, 7, 1, 0, 4, 1, 0, 0, 3, 0, 4, 0, 0, 5, 4, 4, 2, 2, 0, 2, 4, 0, 4, 0, 2, 2, 7, 4, 1, 4, 6, 6, 3, 3, 2, 6, 6, 6, 2, 6, 2, 6, 2, 2, 1, 5, 1, 3, 5, 5, 5, 5, 1, 1] 
dag58.txt 4_1x5.txt 0.48672566371681414 0.9 409600.0 [8, 0, 8, 6, 8, 6, 7, 8, 5, 2, 0, 6, 2, 4, 5, 8, 4, 6, 2, 6, 8, 6, 9, 0, 0, 8, 2, 7, 8, 8, 2, 8, 2, 8, 8, 2, 0, 8, 8, 8, 0, 8, 6, 8, 1, 0, 2, 4, 0, 1, 1, 1, 4, 0, 6, 6, 0, 4, 4, 4, 4, 4, 5, 4, 5, 5, 3, 0, 2, 3, 7, 2, 3, 3, 3, 3] 
dag58.txt 5_4_3_2x5.txt 0.5221238938053098 0.55 163840.0 [17, 14, 0, 11, 12, 2, 2, 7, 6, 16, 14, 5, 18, 13, 0, 0, 14, 16, 16, 11, 0, 2, 13, 9, 2, 0, 16, 2, 17, 2, 17, 9, 17, 18, 7, 17, 18, 18, 7, 6, 0, 6, 10, 18, 18, 3, 19, 6, 14, 4, 15, 4, 10, 3, 4, 4, 14, 10, 1, 1, 10, 10, 6, 1, 6, 6, 2, 12, 5, 4, 8, 8, 12, 8, 12, 12] 
dag58.txt 3_2x3.txt 0.39823008849557523 0.6 647168.0 [4, 5, 1, 4, 0, 3, 2, 1, 1, 4, 5, 2, 3, 0, 1, 1, 2, 0, 4, 3, 1, 3, 0, 5, 2, 1, 4, 2, 1, 1, 4, 1, 4, 1, 1, 4, 4, 1, 1, 1, 5, 1, 3, 5, 4, 5, 5, 5, 5, 4, 2, 2, 0, 5, 3, 2, 5, 5, 4, 0, 5, 5, 1, 0, 1, 1, 3, 3, 2, 2, 4, 3, 3, 2, 2, 2] 
dag58.txt 5_4_3_2x2.txt 0.5221238938053098 1 360448.0 [4, 7, 0, 4, 0, 4, 1, 0, 2, 3, 7, 1, 4, 5, 2, 0, 4, 1, 0, 4, 2, 3, 7, 7, 1, 0, 4, 1, 0, 0, 3, 0, 4, 0, 0, 5, 4, 4, 2, 2, 0, 2, 4, 0, 4, 0, 2, 2, 7, 4, 1, 4, 6, 6, 3, 3, 2, 6, 6, 6, 2, 6, 2, 6, 2, 2, 1, 5, 1, 3, 5, 5, 5, 5, 1, 1] 
dag58.txt 5_4_3_2x5.txt 0.5221238938053098 0.6 163840.0 [17, 14, 0, 11, 12, 2, 2, 7, 6, 16, 14, 5, 18, 13, 0, 0, 14, 16, 16, 11, 0, 2, 13, 9, 2, 0, 16, 2, 17, 2, 17, 9, 17, 18, 7, 17, 18, 18, 7, 6, 0, 6, 10, 18, 18, 3, 19, 6, 14, 4, 15, 4, 10, 3, 4, 4, 14, 10, 1, 1, 10, 10, 6, 1, 6, 6, 2, 12, 5, 4, 8, 8, 12, 8, 12, 12] 
dag58.txt 4_1x1.txt 0.23893805309734514 0.5 1892352.0 [0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0] 
dag58.txt 4_1x5.txt 0.48672566371681414 1 409600.0 [8, 0, 8, 6, 8, 6, 7, 8, 5, 2, 0, 6, 2, 4, 5, 8, 4, 6, 2, 6, 8, 6, 9, 0, 0, 8, 2, 7, 8, 8, 2, 8, 2, 8, 8, 2, 0, 8, 8, 8, 0, 8, 6, 8, 1, 0, 2, 4, 0, 1, 1, 1, 4, 0, 6, 6, 0, 4, 4, 4, 4, 4, 5, 4, 5, 5, 3, 0, 2, 3, 7, 2, 3, 3, 3, 3] 
dag58.txt 3_2x3.txt 0.39823008849557523 0.65 647168.0 [4, 5, 1, 4, 0, 3, 2, 1, 1, 4, 5, 2, 3, 0, 1, 1, 2, 0, 4, 3, 1, 3, 0, 5, 2, 1, 4, 2, 1, 1, 4, 1, 4, 1, 1, 4, 4, 1, 1, 1, 5, 1, 3, 5, 4, 5, 5, 5, 5, 4, 2, 2, 0, 5, 3, 2, 5, 5, 4, 0, 5, 5, 1, 0, 1, 1, 3, 3, 2, 2, 4, 3, 3, 2, 2, 2] 
dag58.txt 5_4_3_2x5.txt 0.5221238938053098 0.65 163840.0 [17, 14, 0, 11, 12, 2, 2, 7, 6, 16, 14, 5, 18, 13, 0, 0, 14, 16, 16, 11, 0, 2, 13, 9, 2, 0, 16, 2, 17, 2, 17, 9, 17, 18, 7, 17, 18, 18, 7, 6, 0, 6, 10, 18, 18, 3, 19, 6, 14, 4, 15, 4, 10, 3, 4, 4, 14, 10, 1, 1, 10, 10, 6, 1, 6, 6, 2, 12, 5, 4, 8, 8, 12, 8, 12, 12] 
dag58.txt 4_1x1.txt 0.23893805309734514 0.55 1892352.0 [0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0] 
dag58.txt 5_4_3_2x3.txt 0.45132743362831856 0.5 256682.66666666666 [4, 8, 3, 10, 9, 10, 10, 3, 1, 11, 8, 5, 6, 9, 1, 3, 8, 1, 11, 10, 3, 10, 9, 8, 5, 8, 4, 10, 11, 4, 2, 0, 5, 4, 3, 2, 6, 6, 7, 7, 3, 7, 10, 6, 6, 8, 1, 7, 8, 6, 6, 6, 7, 8, 0, 0, 8, 2, 2, 2, 2, 2, 7, 2, 1, 7, 4, 4, 10, 0, 5, 0, 4, 0, 4, 4] 
dag58.txt 5_4_3_2x5.txt 0.5221238938053098 0.7 163840.0 [17, 14, 0, 11, 12, 2, 2, 7, 6, 16, 14, 5, 18, 13, 0, 0, 14, 16, 16, 11, 0, 2, 13, 9, 2, 0, 16, 2, 17, 2, 17, 9, 17, 18, 7, 17, 18, 18, 7, 6, 0, 6, 10, 18, 18, 3, 19, 6, 14, 4, 15, 4, 10, 3, 4, 4, 14, 10, 1, 1, 10, 10, 6, 1, 6, 6, 2, 12, 5, 4, 8, 8, 12, 8, 12, 12] 
dag58.txt 3_2x3.txt 0.39823008849557523 0.7 647168.0 [4, 5, 1, 4, 0, 3, 2, 1, 1, 4, 5, 2, 3, 0, 1, 1, 2, 0, 4, 3, 1, 3, 0, 5, 2, 1, 4, 2, 1, 1, 4, 1, 4, 1, 1, 4, 4, 1, 1, 1, 5, 1, 3, 5, 4, 5, 5, 5, 5, 4, 2, 2, 0, 5, 3, 2, 5, 5, 4, 0, 5, 5, 1, 0, 1, 1, 3, 3, 2, 2, 4, 3, 3, 2, 2, 2] 
dag58.txt 5_4_3_2x5.txt 0.5221238938053098 0.8 163840.0 [17, 14, 0, 11, 12, 2, 2, 7, 6, 16, 14, 5, 18, 13, 0, 0, 14, 16, 16, 11, 0, 2, 13, 9, 2, 0, 16, 2, 17, 2, 17, 9, 17, 18, 7, 17, 18, 18, 7, 6, 0, 6, 10, 18, 18, 3, 19, 6, 14, 4, 15, 4, 10, 3, 4, 4, 14, 10, 1, 1, 10, 10, 6, 1, 6, 6, 2, 12, 5, 4, 8, 8, 12, 8, 12, 12] 
dag58.txt 4_1x1.txt 0.23893805309734514 0.6 1892352.0 [0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0] 
dag58.txt 5_4_3_2x3.txt 0.4424778761061947 0.55 262144.0 [5, 10, 9, 8, 9, 3, 0, 9, 8, 5, 10, 4, 1, 2, 8, 9, 10, 8, 5, 3, 9, 3, 2, 2, 0, 9, 1, 0, 3, 3, 1, 0, 1, 3, 9, 1, 1, 9, 7, 7, 10, 7, 6, 9, 1, 6, 8, 7, 10, 1, 4, 4, 7, 6, 5, 4, 10, 6, 6, 6, 10, 6, 7, 6, 8, 7, 3, 3, 0, 11, 0, 4, 11, 11, 11, 11] 
dag58.txt 3_2x3.txt 0.39823008849557523 0.8 647168.0 [4, 5, 1, 4, 0, 3, 2, 1, 1, 4, 5, 2, 3, 0, 1, 1, 2, 0, 4, 3, 1, 3, 0, 5, 2, 1, 4, 2, 1, 1, 4, 1, 4, 1, 1, 4, 4, 1, 1, 1, 5, 1, 3, 5, 4, 5, 5, 5, 5, 4, 2, 2, 0, 5, 3, 2, 5, 5, 4, 0, 5, 5, 1, 0, 1, 1, 3, 3, 2, 2, 4, 3, 3, 2, 2, 2] 
dag58.txt 5_4_3_2x5.txt 0.5221238938053098 0.9 163840.0 [17, 14, 0, 11, 12, 2, 2, 7, 6, 16, 14, 5, 18, 13, 0, 0, 14, 16, 16, 11, 0, 2, 13, 9, 2, 0, 16, 2, 17, 2, 17, 9, 17, 18, 7, 17, 18, 18, 7, 6, 0, 6, 10, 18, 18, 3, 19, 6, 14, 4, 15, 4, 10, 3, 4, 4, 14, 10, 1, 1, 10, 10, 6, 1, 6, 6, 2, 12, 5, 4, 8, 8, 12, 8, 12, 12] 
dag58.txt 4_1x1.txt 0.23893805309734514 0.65 1892352.0 [0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0] 
dag58.txt 5_4_3_2x3.txt 0.4424778761061947 0.6 262144.0 [5, 10, 9, 8, 9, 3, 0, 9, 8, 5, 10, 4, 1, 2, 8, 9, 10, 8, 5, 3, 9, 3, 2, 2, 0, 9, 1, 0, 3, 3, 1, 0, 1, 3, 9, 1, 1, 9, 7, 7, 10, 7, 6, 9, 1, 6, 8, 7, 10, 1, 4, 4, 7, 6, 5, 4, 10, 6, 6, 6, 10, 6, 7, 6, 8, 7, 3, 3, 0, 11, 0, 4, 11, 11, 11, 11] 
dag58.txt 5_4_3_2x5.txt 0.5221238938053098 1 163840.0 [17, 14, 0, 11, 12, 2, 2, 7, 6, 16, 14, 5, 18, 13, 0, 0, 14, 16, 16, 11, 0, 2, 13, 9, 2, 0, 16, 2, 17, 2, 17, 9, 17, 18, 7, 17, 18, 18, 7, 6, 0, 6, 10, 18, 18, 3, 19, 6, 14, 4, 15, 4, 10, 3, 4, 4, 14, 10, 1, 1, 10, 10, 6, 1, 6, 6, 2, 12, 5, 4, 8, 8, 12, 8, 12, 12] 
dag58.txt 3_2x3.txt 0.39823008849557523 0.9 647168.0 [4, 5, 1, 4, 0, 3, 2, 1, 1, 4, 5, 2, 3, 0, 1, 1, 2, 0, 4, 3, 1, 3, 0, 5, 2, 1, 4, 2, 1, 1, 4, 1, 4, 1, 1, 4, 4, 1, 1, 1, 5, 1, 3, 5, 4, 5, 5, 5, 5, 4, 2, 2, 0, 5, 3, 2, 5, 5, 4, 0, 5, 5, 1, 0, 1, 1, 3, 3, 2, 2, 4, 3, 3, 2, 2, 2] 
dag58.txt 5_4_3_2x3.txt 0.4424778761061947 0.65 262144.0 [5, 10, 9, 8, 9, 3, 0, 9, 8, 5, 10, 4, 1, 2, 8, 9, 10, 8, 5, 3, 9, 3, 2, 2, 0, 9, 1, 0, 3, 3, 1, 0, 1, 3, 9, 1, 1, 9, 7, 7, 10, 7, 6, 9, 1, 6, 8, 7, 10, 1, 4, 4, 7, 6, 5, 4, 10, 6, 6, 6, 10, 6, 7, 6, 8, 7, 3, 3, 0, 11, 0, 4, 11, 11, 11, 11] 
dag58.txt 4_1x4.txt 0.49557522123893805 0.5 557056.0 [4, 7, 4, 6, 2, 1, 3, 4, 4, 0, 5, 4, 1, 6, 4, 4, 4, 4, 0, 1, 4, 1, 7, 0, 0, 0, 0, 3, 4, 4, 1, 4, 1, 4, 4, 1, 2, 4, 5, 5, 2, 1, 1, 2, 0, 2, 4, 2, 5, 0, 2, 0, 5, 2, 0, 0, 2, 2, 2, 2, 2, 2, 5, 2, 4, 6, 4, 6, 3, 0, 6, 6, 6, 6, 3, 3] 
dag58.txt 4_1x1.txt 0.23893805309734514 0.7 1892352.0 [0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0] 
dag58.txt 4_1x4.txt 0.5486725663716814 0.55 638976.0 [2, 7, 0, 2, 2, 2, 4, 0, 1, 5, 7, 4, 2, 2, 1, 0, 0, 0, 0, 2, 1, 5, 7, 7, 4, 0, 2, 4, 0, 0, 5, 0, 2, 0, 0, 6, 2, 2, 1, 1, 0, 1, 2, 0, 2, 0, 0, 1, 7, 2, 4, 2, 0, 3, 5, 5, 1, 3, 3, 3, 1, 3, 1, 3, 2, 1, 4, 6, 4, 5, 6, 6, 6, 6, 4, 4] 
dag58.txt 4_1x5.txt 0.07079646017699115 0.1 1990656.0 [0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 6, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag58.txt 3_2x3.txt 0.39823008849557523 1 647168.0 [4, 5, 1, 4, 0, 3, 2, 1, 1, 4, 5, 2, 3, 0, 1, 1, 2, 0, 4, 3, 1, 3, 0, 5, 2, 1, 4, 2, 1, 1, 4, 1, 4, 1, 1, 4, 4, 1, 1, 1, 5, 1, 3, 5, 4, 5, 5, 5, 5, 4, 2, 2, 0, 5, 3, 2, 5, 5, 4, 0, 5, 5, 1, 0, 1, 1, 3, 3, 2, 2, 4, 3, 3, 2, 2, 2] 
